Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
202	780	0.00940437536	0.846244297	81173.7408	81211.789	81172.0726	81304.2252	132.152564	0	0	0	0	0	3
203	783	0.00946283049	0.850433625	81176.1422	81210.779	81172.0726	81301.2358	129.163217	0	0	0	0	0	3
204	787	0.00952060756	0.854622953	81172.4831	81209.7672	81172.0726	81301.2358	129.163217	0	0	0	0	0	3
205	790	0.00957918223	0.858812281	81176.7689	81208.7844	81172.0726	81296.1566	124.08402	0	0	0	0	0	3
206	794	0.00963704246	0.863001609	81172.7598	81207.8098	81172.0726	81295.0433	122.970724	0	0	0	0	0	3
207	797	0.009695722	0.867190938	81174.9666	81206.8578	81172.0726	81290.9239	118.851292	0	0	0	0	0	3
208	801	0.00975361447	0.871380266	81175	81205.9436	81172.0726	81290.9239	118.851292	0	0	0	0	0	3
209	804	0.00981243385	0.875569594	81175.1404	81205.0236	81172.0726	81290.137	118.064421	0	0	0	0	0	3
210	808	0.00987023764	0.879758922	81173.5506	81204.1008	81172.0726	81286.3194	114.246809	0	0	0	0	0	3
211	812	0.00992917704	0.88394825	81175.5216	81203.218	81172.0726	81284.5798	112.507216	0	0	0	0	0	3
212	815	0.00998670755	0.888137579	81173.585	81202.338	81172.0726	81284.5226	112.450005	0	0	0	0	0	3
213	819	0.0100458017	0.892326907	81176.7339	81201.4776	81172.0726	81280.7011	108.628553	0	0	0	0	0	3
214	823	0.0101035587	0.896516235	81174.7987	81200.6347	81172.0726	81279.6861	107.613535	0	0	0	0	0	3
215	826	0.0101628614	0.900705563	81175.4365	81199.7981	81172.0726	81277.9742	105.901577	0	0	0	0	0	3
216	829	0.0102208201	0.904894891	81175.5004	81198.9801	81172.0726	81277.378	105.305444	0	0	0	0	0	3
217	833	0.0102803039	0.90908422	81176.6751	81198.1703	81172.0726	81274.2261	102.153479	0	0	0	0	0	3
218	836	0.0103384	0.913273548	81174.3034	81197.3806	81172.0726	81274.2261	102.153479	0	0	0	0	0	3
219	839	0.0103980408	0.917462876	81177.9127	81196.6049	81172.0726	81270.6469	98.5742941	0	0	0	0	0	3
220	843	0.0104562931	0.921652204	81174.6349	81195.8429	81172.0726	81270.6469	98.5742941	0	0	0	0	0	3
221	846	0.0105160646	0.925841532	81177.2891	81195.0954	81172.0726	81270.628	98.5554558	0	0	0	0	0	3
222	849	0.0105744458	0.930030861	81174.5558	81194.3275	81172.0726	81264.4474	92.3748268	0	0	0	0	0	3
223	853	0.0106343215	0.934220189	81177.7426	81193.6326	81172.0726	81261.8634	89.7908472	0	0	0	0	0	3
224	857	0.0106928238	0.938409517	81175.4824	81192.9534	81172.0726	81261.8634	89.7908472	0	0	0	0	0	3
225	860	0.0107528274	0.942598845	81177.1275	81192.2765	81172.0726	81258.9125	86.8398857	0	0	0	0	0	3
226	864	0.0108113678	0.946788173	81176.5229	81191.6471	81172.0726	81258.9125	86.8398857	0	0	0	0	0	3
227	868	0.0108714819	0.950977502	81176.9277	81190.991	81172.0726	81256.1973	84.1247267	0	0	0	0	0	3
228	871	0.0109300517	0.95516683	81177.0418	81190.3608	81172.0726	81252.138	80.0654129	0	0	0	0	0	3
229	875	0.0109902874	0.959356158	81175.9445	81189.7509	81172.0726	81251.5222	79.449632	0	0	0	0	0	3
230	878	0.0110489088	0.963545486	81177.5951	81189.186	81172.0726	81251.5222	79.449632	0	0	0	0	0	3
231	882	0.0111092025	0.967734814	81176.2403	81188.5844	81172.0726	81247.0883	75.0157422	0	0	0	0	0	3
232	885	0.0111678692	0.971924143	81177.1199	81188.0563	81172.0726	81247.0883	75.0157422	0	0	0	0	0	3
233	889	0.0112283353	0.976113471	81178.2829	81187.5085	81172.0726	81244.0482	71.9756071	0	0	0	0	0	3
234	893	0.01128709	0.980302799	81176.0728	81186.9963	81172.0726	81244.0482	71.9756071	0	0	0	0	0	3
235	896	0.0113476592	0.984492127	81177.6851	81186.4689	81172.0726	81236.7877	64.7150893	0	0	0	0	0	3
